run,node_id,num_nodes,num_txn_workers,num_txns,cc_scheme,use_switch,switch_no_conflict,lm_on_switch,csv_file_cycles,workload,ycsb_table_size,ycsb_write_prob,ycsb_hot_size,ycsb_hot_prob,ycsb_remote_prob,tpcc_num_warehouses,tpcc_num_districts,tpcc_home_w_id,new_order_remote_prob,payment_remote_prob,switch_entries,smallbank_table_size,smallbank_hot_prob,smallbank_remote_prob,smallbank_hot_size,micro_recirc_prob,local_read_lock_failed,local_write_lock_failed,local_lock_success,local_lock_waiting,remote_lock_failed,remote_lock_success,remote_lock_waiting,switch_aborts,tpcc_no_warehouse_read,tpcc_no_district_write,tpcc_no_customer_read,tpcc_no_warehouse_f_get,tpcc_no_district_f_get,tpcc_no_customer_f_get,tpcc_no_stock_acquired,tpcc_no_item_acquired,tpcc_no_commits,tpcc_pay_warehouse_write,tpcc_pay_district_write,tpcc_pay_customer_write,tpcc_pay_warehouse_f_get,tpcc_pay_district_f_get,tpcc_pay_customer_f_get,tpcc_pay_commits,micro_recirc_recircs,ycsb_read_commits,ycsb_write_commits,smallbank_amalgamate_commits,smallbank_balance_commits,smallbank_deposit_checking_commits,smallbank_send_payment_commits,smallbank_write_check_commits,smallbank_transact_saving_commits,tpcc_no_txns,tpcc_pay_txns,tpcc_pay_warehouse_read,tpcc_pay_district_read,commit_latency,latch_contention,remote_latency,local_latency,switch_txn_latency,total_tps,total_cps,total_commits,total_aborts,total_txns,total_on_switch,avg_duration
1,2,8,20,500000,no_wait,true,true,false,cycles.csv,ycsb,10000000,50,847,75,20,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183020,157932,8629219,1370781,10000000,1106362,54638764
1,3,8,20,500000,no_wait,true,true,false,cycles.csv,ycsb,10000000,50,847,75,20,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,321205,269154,8379516,1620484,10000000,1107264,31132737
1,4,8,20,500000,no_wait,true,true,false,cycles.csv,ycsb,10000000,50,847,75,20,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,320709,268743,8379643,1620357,10000000,1107708,31180862
1,5,8,20,500000,no_wait,true,true,false,cycles.csv,ycsb,10000000,50,847,75,20,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,320653,268684,8379278,1620722,10000000,1106091,31186291
1,6,8,20,500000,no_wait,true,true,false,cycles.csv,ycsb,10000000,50,847,75,20,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,323221,270870,8380341,1619659,10000000,1105217,30938528
1,7,8,20,500000,no_wait,true,true,false,cycles.csv,ycsb,10000000,50,847,75,20,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,323206,270877,8380945,1619055,10000000,1107129,30939992
1,0,8,20,500000,no_wait,true,true,false,cycles.csv,ycsb,10000000,50,847,75,20,0,0,0,0,0,6776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,823578,823542,9999566,434,10000000,7498962,12142140
1,1,8,20,500000,no_wait,true,true,false,cycles.csv,ycsb,10000000,50,847,75,20,0,0,0,0,0,6776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,820243,820208,9999576,424,10000000,7499996,12191509
1,2,8,20,500000,no_wait,true,true,false,cycles.csv,ycsb,10000000,50,847,75,20,0,0,0,0,0,6776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,820037,820001,9999571,429,10000000,7498618,12194571
1,3,8,20,500000,no_wait,true,true,false,cycles.csv,ycsb,10000000,50,847,75,20,0,0,0,0,0,6776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,821377,821341,9999560,440,10000000,7500095,12174669
1,4,8,20,500000,no_wait,true,true,false,cycles.csv,ycsb,10000000,50,847,75,20,0,0,0,0,0,6776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,818557,818521,9999568,432,10000000,7499789,12216618
1,5,8,20,500000,no_wait,true,true,false,cycles.csv,ycsb,10000000,50,847,75,20,0,0,0,0,0,6776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,819483,819450,9999605,395,10000000,7500229,12202812
1,6,8,20,500000,no_wait,true,true,false,cycles.csv,ycsb,10000000,50,847,75,20,0,0,0,0,0,6776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,834755,834721,9999596,404,10000000,7499695,11979555
1,7,8,20,500000,no_wait,true,true,false,cycles.csv,ycsb,10000000,50,847,75,20,0,0,0,0,0,6776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,833192,833153,9999535,465,10000000,7500955,12002031
1,0,8,20,500000,no_wait,true,true,false,cycles.csv,ycsb,10000000,50,1037,75,20,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,395324,336803,8519673,1480327,10000000,902393,25295690
1,1,8,20,500000,no_wait,true,true,false,cycles.csv,ycsb,10000000,50,1037,75,20,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,394456,336077,8520014,1479986,10000000,903591,25351348
1,2,8,20,500000,no_wait,true,true,false,cycles.csv,ycsb,10000000,50,1037,75,20,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,394733,336318,8520140,1479860,10000000,903370,25333524
1,3,8,20,500000,no_wait,true,true,false,cycles.csv,ycsb,10000000,50,1037,75,20,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,395289,336774,8519693,1480307,10000000,903793,25297906
1,4,8,20,500000,no_wait,true,true,false,cycles.csv,ycsb,10000000,50,1037,75,20,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,393825,335539,8519994,1480006,10000000,904577,25391930
1,5,8,20,500000,no_wait,true,true,false,cycles.csv,ycsb,10000000,50,1037,75,20,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,393556,335291,8519541,1480459,10000000,903972,25409340
1,6,8,20,500000,no_wait,true,true,false,cycles.csv,ycsb,10000000,50,1037,75,20,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,398877,339748,8517623,1482377,10000000,903697,25070363
1,7,8,20,500000,no_wait,true,true,false,cycles.csv,ycsb,10000000,50,1037,75,20,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,398609,339556,8518520,1481480,10000000,903469,25087206
1,0,8,20,500000,no_wait,true,true,false,cycles.csv,ycsb,10000000,50,1037,75,20,0,0,0,0,0,8296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,820702,820668,9999578,422,10000000,7498928,12184677
1,1,8,20,500000,no_wait,true,true,false,cycles.csv,ycsb,10000000,50,1037,75,20,0,0,0,0,0,8296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,815872,815836,9999556,444,10000000,7499967,12256814
1,2,8,20,500000,no_wait,true,true,false,cycles.csv,ycsb,10000000,50,1037,75,20,0,0,0,0,0,8296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,816063,816030,9999585,415,10000000,7498505,12253942
1,3,8,20,500000,no_wait,true,true,false,cycles.csv,ycsb,10000000,50,1037,75,20,0,0,0,0,0,8296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,817598,817564,9999590,410,10000000,7500303,12230947
1,4,8,20,500000,no_wait,true,true,false,cycles.csv,ycsb,10000000,50,1037,75,20,0,0,0,0,0,8296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,814479,814444,9999580,420,10000000,7499345,12277786
1,5,8,20,500000,no_wait,true,true,false,cycles.csv,ycsb,10000000,50,1037,75,20,0,0,0,0,0,8296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,812767,812731,9999557,443,10000000,7500638,12303635
1,6,8,20,500000,no_wait,true,true,false,cycles.csv,ycsb,10000000,50,1037,75,20,0,0,0,0,0,8296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,832783,832749,9999594,406,10000000,7499842,12007929
1,7,8,20,500000,no_wait,true,true,false,cycles.csv,ycsb,10000000,50,1037,75,20,0,0,0,0,0,8296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,832633,832597,9999559,441,10000000,7501199,12010081
1,0,8,20,500000,no_wait,true,true,false,cycles.csv,ycsb,10000000,50,1269,75,20,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,385185,336349,8732143,1267857,10000000,738661,25961496
1,1,8,20,500000,no_wait,true,true,false,cycles.csv,ycsb,10000000,50,1269,75,20,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,384329,335558,8731015,1268985,10000000,739199,26019356
1,2,8,20,500000,no_wait,true,true,false,cycles.csv,ycsb,10000000,50,1269,75,20,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,384106,335381,8731466,1268534,10000000,738127,26034449
1,3,8,20,500000,no_wait,true,true,false,cycles.csv,ycsb,10000000,50,1269,75,20,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,384462,335646,8730292,1269708,10000000,737676,26010344
1,4,8,20,500000,no_wait,true,true,false,cycles.csv,ycsb,10000000,50,1269,75,20,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,383911,335250,8732493,1267507,10000000,739295,26047698
1,5,8,20,500000,no_wait,true,true,false,cycles.csv,ycsb,10000000,50,1269,75,20,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,383373,334752,8731762,1268238,10000000,738109,26084226
1,6,8,20,500000,no_wait,true,true,false,cycles.csv,ycsb,10000000,50,1269,75,20,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,388231,339037,8732864,1267136,10000000,738825,25757838
1,7,8,20,500000,no_wait,true,true,false,cycles.csv,ycsb,10000000,50,1269,75,20,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,387943,338815,8733615,1266385,10000000,738566,25776918
1,0,8,20,500000,no_wait,true,true,false,cycles.csv,ycsb,10000000,50,1269,75,20,0,0,0,0,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,804949,801986,9963194,36806,10000000,7386367,12423143
1,1,8,20,500000,no_wait,true,true,false,cycles.csv,ycsb,10000000,50,1269,75,20,0,0,0,0,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,802485,799535,9963239,36761,10000000,7385150,12461287
1,2,8,20,500000,no_wait,true,true,false,cycles.csv,ycsb,10000000,50,1269,75,20,0,0,0,0,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,802231,799256,9962923,37077,10000000,7385608,12465237
1,3,8,20,500000,no_wait,true,true,false,cycles.csv,ycsb,10000000,50,1269,75,20,0,0,0,0,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,803376,800416,9963159,36841,10000000,7387435,12447465
1,4,8,20,500000,no_wait,true,true,false,cycles.csv,ycsb,10000000,50,1269,75,20,0,0,0,0,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800954,798026,9963434,36566,10000000,7386892,12485097
1,5,8,20,500000,no_wait,true,true,false,cycles.csv,ycsb,10000000,50,1269,75,20,0,0,0,0,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800728,797769,9963042,36958,10000000,7388675,12488626
1,6,8,20,500000,no_wait,true,true,false,cycles.csv,ycsb,10000000,50,1269,75,20,0,0,0,0,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,817119,814108,9963158,36842,10000000,7386646,12238117
1,7,8,20,500000,no_wait,true,true,false,cycles.csv,ycsb,10000000,50,1269,75,20,0,0,0,0,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,816847,813847,9963273,36727,10000000,7388787,12242190
1,0,8,20,500000,no_wait,true,true,false,cycles.csv,ycsb,10000000,50,1269,75,20,0,0,0,0,0,10152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,820690,820655,9999564,436,10000000,7498956,12184856
1,1,8,20,500000,no_wait,true,true,false,cycles.csv,ycsb,10000000,50,1269,75,20,0,0,0,0,0,10152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,818551,818517,9999584,416,10000000,7500120,12216698
1,2,8,20,500000,no_wait,true,true,false,cycles.csv,ycsb,10000000,50,1269,75,20,0,0,0,0,0,10152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,817796,817761,9999575,425,10000000,7498839,12227988
1,3,8,20,500000,no_wait,true,true,false,cycles.csv,ycsb,10000000,50,1269,75,20,0,0,0,0,0,10152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,818462,818429,9999593,407,10000000,7500401,12218024
1,4,8,20,500000,no_wait,true,true,false,cycles.csv,ycsb,10000000,50,1269,75,20,0,0,0,0,0,10152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,814973,814937,9999569,431,10000000,7499387,12270345
1,5,8,20,500000,no_wait,true,true,false,cycles.csv,ycsb,10000000,50,1269,75,20,0,0,0,0,0,10152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,814906,814872,9999584,416,10000000,7500472,12271348
1,6,8,20,500000,no_wait,true,true,false,cycles.csv,ycsb,10000000,50,1269,75,20,0,0,0,0,0,10152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,832201,832168,9999594,406,10000000,7499749,12016316
1,7,8,20,500000,no_wait,true,true,false,cycles.csv,ycsb,10000000,50,1269,75,20,0,0,0,0,0,10152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,831566,831529,9999547,453,10000000,7501131,12025492
1,0,8,20,500000,no_wait,true,true,false,cycles.csv,ycsb,10000000,50,1553,75,20,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,376076,335654,8925164,1074836,10000000,603753,26590321
1,1,8,20,500000,no_wait,true,true,false,cycles.csv,ycsb,10000000,50,1553,75,20,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,375669,335247,8923997,1076003,10000000,605129,26619127
1,2,8,20,500000,no_wait,true,true,false,cycles.csv,ycsb,10000000,50,1553,75,20,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,375632,335228,8924369,1075631,10000000,603749,26621746
1,3,8,20,500000,no_wait,true,true,false,cycles.csv,ycsb,10000000,50,1553,75,20,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,375942,335469,8923413,1076587,10000000,604548,26599803
1,4,8,20,500000,no_wait,true,true,false,cycles.csv,ycsb,10000000,50,1553,75,20,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,374916,334634,8925571,1074429,10000000,604579,26672611
1,5,8,20,500000,no_wait,true,true,false,cycles.csv,ycsb,10000000,50,1553,75,20,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,374651,334313,8923337,1076663,10000000,603643,26691499
1,6,8,20,500000,no_wait,true,true,false,cycles.csv,ycsb,10000000,50,1553,75,20,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,379365,338491,8922579,1077421,10000000,603282,26359838
1,7,8,20,500000,no_wait,true,true,false,cycles.csv,ycsb,10000000,50,1553,75,20,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,378611,337892,8924537,1075463,10000000,602870,26412320
1,0,8,20,500000,no_wait,true,true,false,cycles.csv,ycsb,10000000,50,1553,75,20,0,0,0,0,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,663249,639446,9641103,358897,10000000,6035965,15077272
1,1,8,20,500000,no_wait,true,true,false,cycles.csv,ycsb,10000000,50,1553,75,20,0,0,0,0,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,660640,636939,9641247,358753,10000000,6033196,15136824
1,2,8,20,500000,no_wait,true,true,false,cycles.csv,ycsb,10000000,50,1553,75,20,0,0,0,0,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,661088,637407,9641792,358208,10000000,6034199,15126575
1,3,8,20,500000,no_wait,true,true,false,cycles.csv,ycsb,10000000,50,1553,75,20,0,0,0,0,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,662203,638427,9640966,359034,10000000,6037013,15101102
1,4,8,20,500000,no_wait,true,true,false,cycles.csv,ycsb,10000000,50,1553,75,20,0,0,0,0,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,660041,636394,9641738,358262,10000000,6036344,15150561
1,5,8,20,500000,no_wait,true,true,false,cycles.csv,ycsb,10000000,50,1553,75,20,0,0,0,0,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,660625,636876,9640513,359487,10000000,6037538,15137171
1,6,8,20,500000,no_wait,true,true,false,cycles.csv,ycsb,10000000,50,1553,75,20,0,0,0,0,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,671195,647090,9640865,359135,10000000,6035806,14898785
1,7,8,20,500000,no_wait,true,true,false,cycles.csv,ycsb,10000000,50,1553,75,20,0,0,0,0,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,671218,647094,9640604,359396,10000000,6038398,14898284
1,0,8,20,500000,no_wait,true,true,false,cycles.csv,ycsb,10000000,50,1553,75,20,0,0,0,0,0,12424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,818422,818389,9999589,411,10000000,7499026,12218621
1,1,8,20,500000,no_wait,true,true,false,cycles.csv,ycsb,10000000,50,1553,75,20,0,0,0,0,0,12424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,816015,815980,9999578,422,10000000,7499998,12254676
1,2,8,20,500000,no_wait,true,true,false,cycles.csv,ycsb,10000000,50,1553,75,20,0,0,0,0,0,12424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,815072,815038,9999581,419,10000000,7498704,12268846
1,3,8,20,500000,no_wait,true,true,false,cycles.csv,ycsb,10000000,50,1553,75,20,0,0,0,0,0,12424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,817159,817123,9999562,438,10000000,7500094,12237514
