run,node_id,num_nodes,num_txn_workers,num_txns,cc_scheme,use_switch,switch_no_conflict,ycsb_opti_test,lm_on_switch,csv_file_cycles,csv_file_periodic,workload,ycsb_table_size,ycsb_write_prob,ycsb_hot_size,ycsb_hot_prob,ycsb_remote_prob,tpcc_num_warehouses,tpcc_num_districts,tpcc_home_w_id,new_order_remote_prob,payment_remote_prob,smallbank_table_size,smallbank_hot_prob,smallbank_remote_prob,smallbank_hot_size,micro_recirc_prob,local_read_lock_failed,local_write_lock_failed,local_lock_success,local_lock_waiting,remote_lock_failed,remote_lock_success,remote_lock_waiting,switch_aborts,tpcc_no_warehouse_read,tpcc_no_district_write,tpcc_no_customer_read,tpcc_no_warehouse_f_get,tpcc_no_district_f_get,tpcc_no_customer_f_get,tpcc_no_stock_acquired,tpcc_no_commits,tpcc_pay_warehouse_write,tpcc_pay_district_write,tpcc_pay_customer_write,tpcc_pay_warehouse_f_get,tpcc_pay_district_f_get,tpcc_pay_customer_f_get,tpcc_pay_commits,micro_recirc_recircs,ycsb_read_commits,ycsb_write_commits,smallbank_amalgamate_commits,smallbank_balance_commits,smallbank_deposit_checking_commits,smallbank_send_payment_commits,smallbank_write_check_commits,smallbank_transact_saving_commits,total_tps,total_cps,total_commits,total_aborts,total_txns,total_on_switch,avg_duration,hot_commit_ratio
2,7,8,20,500000,no_wait,true,true,false,false,../cycles2_15.csv,../periodic2_15.csv,ycsb,10000000,5,50,75,20,0,0,0,0,0,0,0,0,0,0,20,25,15986565,0,5,4000999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,690980,690976,9999937,63,10000000,7501444,14472188,75.03557479961563
2,0,8,20,500000,no_wait,false,true,false,false,../cycles2_16.csv,../periodic2_16.csv,ycsb,10000000,50,50,75,20,0,0,0,0,0,0,0,0,0,0,1743961,3731891,30520618,0,1426773,7733046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,552527,170877,3092641,6907359,10000000,0,18098631,19.064405487804876
2,1,8,20,500000,no_wait,false,true,false,false,../cycles2_16.csv,../periodic2_16.csv,ycsb,10000000,50,50,75,20,0,0,0,0,0,0,0,0,0,0,1747586,3731817,30495031,0,1424881,7733938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,553460,170933,3088454,6911546,10000000,0,18068149,18.690520619518566
2,2,8,20,500000,no_wait,false,true,false,false,../cycles2_16.csv,../periodic2_16.csv,ycsb,10000000,50,50,75,20,0,0,0,0,0,0,0,0,0,0,1749596,3733567,30506011,0,1432535,7723949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,551272,170370,3090491,6909509,10000000,0,18139844,18.945118604080776
2,3,8,20,500000,no_wait,false,true,false,false,../cycles2_16.csv,../periodic2_16.csv,ycsb,10000000,50,50,75,20,0,0,0,0,0,0,0,0,0,0,1746718,3735994,30496894,0,1431174,7726008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,550582,170114,3089720,6910280,10000000,0,18162589,18.937251358360815
2,4,8,20,500000,no_wait,false,true,false,false,../cycles2_16.csv,../periodic2_16.csv,ycsb,10000000,50,50,75,20,0,0,0,0,0,0,0,0,0,0,1743002,3738098,30513600,0,1430521,7730786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,549906,170088,3093047,6906953,10000000,0,18184903,18.854571870459765
2,5,8,20,500000,no_wait,false,true,false,false,../cycles2_16.csv,../periodic2_16.csv,ycsb,10000000,50,50,75,20,0,0,0,0,0,0,0,0,0,0,1747925,3740068,30522253,0,1438302,7721334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,544638,168582,3095307,6904693,10000000,0,18360793,18.892341393144992
2,6,8,20,500000,no_wait,false,true,false,false,../cycles2_16.csv,../periodic2_16.csv,ycsb,10000000,50,50,75,20,0,0,0,0,0,0,0,0,0,0,1744080,3731253,30508689,0,1421393,7736607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,557558,172343,3091034,6908966,10000000,0,17935352,19.04060518935734
2,7,8,20,500000,no_wait,false,true,false,false,../cycles2_16.csv,../periodic2_16.csv,ycsb,10000000,50,50,75,20,0,0,0,0,0,0,0,0,0,0,1743092,3730349,30531435,0,1422124,7734470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,556226,172018,3092606,6907394,10000000,0,17978292,19.04008314240499
2,0,8,20,500000,no_wait,true,true,false,false,../cycles2_17.csv,../periodic2_17.csv,ycsb,10000000,50,50,75,20,0,0,0,0,0,0,0,0,0,0,111,199,16005450,0,83,3998686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,756073,756042,9999589,411,10000000,7498835,13226223,74.94194841490177
2,1,8,20,500000,no_wait,true,true,false,false,../cycles2_17.csv,../periodic2_17.csv,ycsb,10000000,50,50,75,20,0,0,0,0,0,0,0,0,0,0,124,223,15990905,0,92,3999608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,757411,757378,9999555,445,10000000,7501131,13202857,74.92189167425992
2,2,8,20,500000,no_wait,true,true,false,false,../cycles2_17.csv,../periodic2_17.csv,ycsb,10000000,50,50,75,20,0,0,0,0,0,0,0,0,0,0,118,220,15997320,0,110,3997102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,752558,752526,9999580,420,10000000,7500428,13288002,74.94487071186568
2,3,8,20,500000,no_wait,true,true,false,false,../cycles2_17.csv,../periodic2_17.csv,ycsb,10000000,50,50,75,20,0,0,0,0,0,0,0,0,0,0,108,201,15985995,0,90,3996503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,753225,753195,9999602,398,10000000,7502028,13276244,75.01158711505893
2,4,8,20,500000,no_wait,true,true,false,false,../cycles2_17.csv,../periodic2_17.csv,ycsb,10000000,50,50,75,20,0,0,0,0,0,0,0,0,0,0,130,230,15992299,0,81,3999765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,751868,751833,9999542,458,10000000,7500502,13300206,74.94528302536045
2,5,8,20,500000,no_wait,true,true,false,false,../cycles2_17.csv,../periodic2_17.csv,ycsb,10000000,50,50,75,20,0,0,0,0,0,0,0,0,0,0,114,203,15998157,0,103,3997585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,743599,743569,9999601,399,10000000,7500419,13448102,74.97175309222946
2,6,8,20,500000,no_wait,true,true,false,false,../cycles2_17.csv,../periodic2_17.csv,ycsb,10000000,50,50,75,20,0,0,0,0,0,0,0,0,0,0,104,236,16008697,0,68,4000164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,766559,766526,9999577,423,10000000,7498792,13045307,74.90278030251646
2,7,8,20,500000,no_wait,true,true,false,false,../cycles2_17.csv,../periodic2_17.csv,ycsb,10000000,50,50,75,20,0,0,0,0,0,0,0,0,0,0,128,246,16008252,0,101,4000014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,763421,763385,9999531,469,10000000,7498873,13098926,74.97313105801871
0,0,8,20,500000,wait_die,false,true,false,false,../cycles2_18.csv,../periodic2_18.csv,ycsb,10000000,0,50,75,20,0,0,0,0,0,0,0,0,0,0,0,0,63445586,0,0,16548329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,293732,293732,10000000,0,10000000,0,34044570,74.99863923361637
0,1,8,20,500000,wait_die,false,true,false,false,../cycles2_18.csv,../periodic2_18.csv,ycsb,10000000,0,50,75,20,0,0,0,0,0,0,0,0,0,0,0,0,63451401,0,0,16553331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,294248,294248,10000000,0,10000000,0,33984916,75.0188208324573
0,2,8,20,500000,wait_die,false,true,false,false,../cycles2_18.csv,../periodic2_18.csv,ycsb,10000000,0,50,75,20,0,0,0,0,0,0,0,0,0,0,0,0,63448414,0,0,16553827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,292137,292137,10000000,0,10000000,0,34230434,75.02739811004736
0,3,8,20,500000,wait_die,false,true,false,false,../cycles2_18.csv,../periodic2_18.csv,ycsb,10000000,0,50,75,20,0,0,0,0,0,0,0,0,0,0,0,0,63446900,0,0,16548666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,292291,292291,10000000,0,10000000,0,34212424,74.9255628553467
0,4,8,20,500000,wait_die,false,true,false,false,../cycles2_18.csv,../periodic2_18.csv,ycsb,10000000,0,50,75,20,0,0,0,0,0,0,0,0,0,0,0,0,63447766,0,0,16554623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,292009,292009,10000000,0,10000000,0,34245435,74.96388297398889
0,5,8,20,500000,wait_die,false,true,false,false,../cycles2_18.csv,../periodic2_18.csv,ycsb,10000000,0,50,75,20,0,0,0,0,0,0,0,0,0,0,0,0,63451186,0,0,16554734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,287789,287789,10000000,0,10000000,0,34747560,75.18366269945977
0,6,8,20,500000,wait_die,false,true,false,false,../cycles2_18.csv,../periodic2_18.csv,ycsb,10000000,0,50,75,20,0,0,0,0,0,0,0,0,0,0,0,0,63450914,0,0,16553277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295552,295552,10000000,0,10000000,0,33834983,74.81394039308272
0,7,8,20,500000,wait_die,false,true,false,false,../cycles2_18.csv,../periodic2_18.csv,ycsb,10000000,0,50,75,20,0,0,0,0,0,0,0,0,0,0,0,0,63442891,0,0,16548155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295126,295126,10000000,0,10000000,0,33883778,75.03788861430073
0,0,8,20,500000,wait_die,true,true,false,false,../cycles2_19.csv,../periodic2_19.csv,ycsb,10000000,0,50,75,20,0,0,0,0,0,0,0,0,0,0,0,0,15995123,0,0,3999494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,754826,754826,10000000,0,10000000,7500461,13248078,74.94503138516721
0,1,8,20,500000,wait_die,true,true,false,false,../cycles2_19.csv,../periodic2_19.csv,ycsb,10000000,0,50,75,20,0,0,0,0,0,0,0,0,0,0,0,0,16003840,0,0,4001233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,755130,755130,10000000,0,10000000,7499353,13242751,74.9638301944996
0,2,8,20,500000,wait_die,true,true,false,false,../cycles2_19.csv,../periodic2_19.csv,ycsb,10000000,0,50,75,20,0,0,0,0,0,0,0,0,0,0,0,0,15998235,0,0,4002940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,751618,751618,10000000,0,10000000,7499922,13304614,74.97535585691782
0,3,8,20,500000,wait_die,true,true,false,false,../cycles2_19.csv,../periodic2_19.csv,ycsb,10000000,0,50,75,20,0,0,0,0,0,0,0,0,0,0,0,0,16014531,0,0,4000837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,751190,751190,10000000,0,10000000,7497578,13312201,74.992566214158
0,4,8,20,500000,wait_die,true,true,false,false,../cycles2_19.csv,../periodic2_19.csv,ycsb,10000000,0,50,75,20,0,0,0,0,0,0,0,0,0,0,0,0,15998929,0,0,4003095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,749646,749646,10000000,0,10000000,7499923,13339627,74.92972213474164
0,5,8,20,500000,wait_die,true,true,false,false,../cycles2_19.csv,../periodic2_19.csv,ycsb,10000000,0,50,75,20,0,0,0,0,0,0,0,0,0,0,0,0,15989009,0,0,4002342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,741068,741068,10000000,0,10000000,7501929,13494035,74.96546840618696
0,6,8,20,500000,wait_die,true,true,false,false,../cycles2_19.csv,../periodic2_19.csv,ycsb,10000000,0,50,75,20,0,0,0,0,0,0,0,0,0,0,0,0,16005747,0,0,3998095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,763844,763844,10000000,0,10000000,7499610,13091675,75.05326655207318
0,7,8,20,500000,wait_die,true,true,false,false,../cycles2_19.csv,../periodic2_19.csv,ycsb,10000000,0,50,75,20,0,0,0,0,0,0,0,0,0,0,0,0,15996486,0,0,4000064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,757606,757606,10000000,0,10000000,7499974,13199466,74.86290844855223
0,0,8,20,500000,wait_die,false,true,false,false,../cycles2_20.csv,../periodic2_20.csv,ycsb,10000000,5,50,75,20,0,0,0,0,0,0,0,0,0,0,865439,873925,54777727,594269,173124,14982873,479647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,327199,250596,7658830,2341170,10000000,0,30562392,67.02377032084914
0,1,8,20,500000,wait_die,false,true,false,false,../cycles2_20.csv,../periodic2_20.csv,ycsb,10000000,5,50,75,20,0,0,0,0,0,0,0,0,0,0,754353,760954,56228092,937390,321935,14789074,347096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,308508,248577,8057409,1942591,10000000,0,32414029,68.63409612392782
0,2,8,20,500000,wait_die,false,true,false,false,../cycles2_20.csv,../periodic2_20.csv,ycsb,10000000,5,50,75,20,0,0,0,0,0,0,0,0,0,0,698360,701798,57002104,1091547,408750,14678308,259081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295962,245148,8283099,1716901,10000000,0,33788053,69.62419682296267
0,3,8,20,500000,wait_die,false,true,false,false,../cycles2_20.csv,../periodic2_20.csv,ycsb,10000000,5,50,75,20,0,0,0,0,0,0,0,0,0,0,746016,752272,56330055,940662,341587,14760356,324370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,305133,246961,8093560,1906440,10000000,0,32772528,68.68162639703769
0,4,8,20,500000,wait_die,false,true,false,false,../cycles2_20.csv,../periodic2_20.csv,ycsb,10000000,5,50,75,20,0,0,0,0,0,0,0,0,0,0,711140,719329,56764812,1024757,384772,14707232,278097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,299024,245692,8216469,1783531,10000000,0,33442076,69.14169436452868
0,5,8,20,500000,wait_die,false,true,false,false,../cycles2_20.csv,../periodic2_20.csv,ycsb,10000000,5,50,75,20,0,0,0,0,0,0,0,0,0,0,784504,792721,55775197,800457,282249,14848749,380630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,309395,245545,7936292,2063708,10000000,0,32321128,68.04506854740177
0,6,8,20,500000,wait_die,false,true,false,false,../cycles2_20.csv,../periodic2_20.csv,ycsb,10000000,5,50,75,20,0,0,0,0,0,0,0,0,0,0,573244,578377,58891125,1507430,599541,14424580,66256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,266098,234806,8824047,1175953,10000000,0,37580053,71.31791976091289
0,7,8,20,500000,wait_die,false,true,false,false,../cycles2_20.csv,../periodic2_20.csv,ycsb,10000000,5,50,75,20,0,0,0,0,0,0,0,0,0,0,689985,692762,57106484,1104571,414658,14658334,250061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,296354,246226,8308499,1691501,10000000,0,33743373,69.42074055955263
0,0,8,20,500000,wait_die,true,true,false,false,../cycles2_21.csv,../periodic2_21.csv,ycsb,10000000,5,50,75,20,0,0,0,0,0,0,0,0,0,0,13,13,16005028,22,5,4001775,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,756306,756303,9999968,32,10000000,7499483,13222161,75.02015833455505
0,1,8,20,500000,wait_die,true,true,false,false,../cycles2_21.csv,../periodic2_21.csv,ycsb,10000000,5,50,75,20,0,0,0,0,0,0,0,0,0,0,15,9,16006783,24,7,4000739,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,756991,756989,9999972,28,10000000,7498511,13210186,74.92499986865126
0,2,8,20,500000,wait_die,true,true,false,false,../cycles2_21.csv,../periodic2_21.csv,ycsb,10000000,5,50,75,20,0,0,0,0,0,0,0,0,0,0,6,6,16006198,20,2,4001772,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,752108,752107,9999986,14,10000000,7498823,13295956,74.92001238517906
0,3,8,20,500000,wait_die,true,true,false,false,../cycles2_21.csv,../periodic2_21.csv,ycsb,10000000,5,50,75,20,0,0,0,0,0,0,0,0,0,0,8,10,15994951,28,2,3997348,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,752735,752734,9999978,22,10000000,7500633,13284876,75.05185161729548
0,4,8,20,500000,wait_die,true,true,false,false,../cycles2_21.csv,../periodic2_21.csv,ycsb,10000000,5,50,75,20,0,0,0,0,0,0,0,0,0,0,5,5,15996716,27,5,4002569,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,750820,750819,9999989,11,10000000,7500306,13318771,75.03491583168453
0,5,8,20,500000,wait_die,true,true,false,false,../cycles2_21.csv,../periodic2_21.csv,ycsb,10000000,5,50,75,20,0,0,0,0,0,0,0,0,0,0,18,14,15995202,27,4,4002859,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,741910,741907,9999961,39,10000000,7500989,13478708,74.87554164919412
0,6,8,20,500000,wait_die,true,true,false,false,../cycles2_21.csv,../periodic2_21.csv,ycsb,10000000,5,50,75,20,0,0,0,0,0,0,0,0,0,0,20,17,16007308,17,0,4001277,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,764442,764439,9999956,44,10000000,7498661,13081426,75.03245663559329
0,7,8,20,500000,wait_die,true,true,false,false,../cycles2_21.csv,../periodic2_21.csv,ycsb,10000000,5,50,75,20,0,0,0,0,0,0,0,0,0,0,10,13,15986665,33,7,4001012,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,761622,761620,9999976,24,10000000,7501444,13129865,74.98385388748709
0,0,8,20,500000,wait_die,false,true,false,false,../cycles2_22.csv,../periodic2_22.csv,ycsb,10000000,50,50,75,20,0,0,0,0,0,0,0,0,0,0,1674505,3320402,31225643,1518196,593378,9403317,803597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,443461,140831,3175728,6824272,10000000,0,22549871,17.7229381443299
0,1,8,20,500000,wait_die,false,true,false,false,../cycles2_22.csv,../periodic2_22.csv,ycsb,10000000,50,50,75,20,0,0,0,0,0,0,0,0,0,0,1713239,3396666,33026610,2067960,1087256,8837671,634098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,348249,122877,3528445,6471555,10000000,0,28715076,20.94373240718697
0,2,8,20,500000,wait_die,false,true,false,false,../cycles2_22.csv,../periodic2_22.csv,ycsb,10000000,50,50,75,20,0,0,0,0,0,0,0,0,0,0,1700403,3384969,34576749,2171043,1428129,8436849,500828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,302253,118287,3913519,6086481,10000000,0,33084799,20.120863379458196
0,3,8,20,500000,wait_die,false,true,false,false,../cycles2_22.csv,../periodic2_22.csv,ycsb,10000000,50,50,75,20,0,0,0,0,0,0,0,0,0,0,1701572,3379703,33641796,2047587,1213511,8686797,594356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,329383,121821,3698478,6301522,10000000,0,30359767,19.81151524119562
0,4,8,20,500000,wait_die,false,true,false,false,../cycles2_22.csv,../periodic2_22.csv,ycsb,10000000,50,50,75,20,0,0,0,0,0,0,0,0,0,0,1683131,3357689,36156977,2274862,1830232,7977186,280820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263972,114047,4320420,5679580,10000000,0,37882692,18.905997710797408
0,5,8,20,500000,wait_die,false,true,false,false,../cycles2_22.csv,../periodic2_22.csv,ycsb,10000000,50,50,75,20,0,0,0,0,0,0,0,0,0,0,1701564,3367255,32945836,1806139,997950,8932139,943721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,261931,92559,3533724,6466276,10000000,0,38177963,18.93791817087846
0,6,8,20,500000,wait_die,false,true,false,false,../cycles2_22.csv,../periodic2_22.csv,ycsb,10000000,50,50,75,20,0,0,0,0,0,0,0,0,0,0,1658010,3287626,30559175,1211506,441336,9575701,848663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,486347,149100,3065717,6934283,10000000,0,20561426,16.44458446029014
0,7,8,20,500000,wait_die,false,true,false,false,../cycles2_22.csv,../periodic2_22.csv,ycsb,10000000,50,50,75,20,0,0,0,0,0,0,0,0,0,0,1725034,3448345,37328530,2552008,2131544,7627023,198183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224648,102001,4540520,5459480,10000000,0,44514063,23.295539796037982
0,0,8,20,500000,wait_die,true,true,false,false,../cycles2_23.csv,../periodic2_23.csv,ycsb,10000000,50,50,75,20,0,0,0,0,0,0,0,0,0,0,89,122,16005947,129,29,3998929,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,688801,688782,9999728,272,10000000,7498835,14517972,74.88712316019755
0,1,8,20,500000,wait_die,true,true,false,false,../cycles2_23.csv,../periodic2_23.csv,ycsb,10000000,50,50,75,20,0,0,0,0,0,0,0,0,0,0,44,106,15991900,171,57,3999768,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,690144,690130,9999802,198,10000000,7501131,14489729,74.96972352005747
0,2,8,20,500000,wait_die,true,true,false,false,../cycles2_23.csv,../periodic2_23.csv,ycsb,10000000,50,50,75,20,0,0,0,0,0,0,0,0,0,0,51,75,15998268,186,41,3997296,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,686529,686518,9999842,158,10000000,7500428,14566025,74.9437426186823
0,3,8,20,500000,wait_die,true,true,false,false,../cycles2_23.csv,../periodic2_23.csv,ycsb,10000000,50,50,75,20,0,0,0,0,0,0,0,0,0,0,56,109,15986630,158,43,3996696,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,686065,686050,9999786,214,10000000,7502028,14575864,75.03319572540366
0,4,8,20,500000,wait_die,true,true,false,false,../cycles2_23.csv,../periodic2_23.csv,ycsb,10000000,50,50,75,20,0,0,0,0,0,0,0,0,0,0,48,80,15993417,192,64,3999925,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,684757,684746,9999844,156,10000000,7500502,14603719,74.93287968195158
0,5,8,20,500000,wait_die,true,true,false,false,../cycles2_23.csv,../periodic2_23.csv,ycsb,10000000,50,50,75,20,0,0,0,0,0,0,0,0,0,0,44,105,15998958,115,47,3997783,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,346275,346269,9999826,174,10000000,7500419,28878709,75.0544358997684
0,6,8,20,500000,wait_die,true,true,false,false,../cycles2_23.csv,../periodic2_23.csv,ycsb,10000000,50,50,75,20,0,0,0,0,0,0,0,0,0,0,68,186,16008954,121,18,4000360,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,695086,695062,9999655,345,10000000,7498792,14386697,74.89942705768871
0,7,8,20,500000,wait_die,true,true,false,false,../cycles2_23.csv,../periodic2_23.csv,ycsb,10000000,50,50,75,20,0,0,0,0,0,0,0,0,0,0,49,102,16009259,214,56,4000220,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,689933,689921,9999828,172,10000000,7498873,14494154,75.01500980372398
1,0,8,20,500000,wait_die,false,true,false,false,../cycles2_24.csv,../periodic2_24.csv,ycsb,10000000,0,50,75,20,0,0,0,0,0,0,0,0,0,0,0,0,63445586,0,0,16548329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,292148,292148,10000000,0,10000000,0,34229177,74.87098054783644
1,1,8,20,500000,wait_die,false,true,false,false,../cycles2_24.csv,../periodic2_24.csv,ycsb,10000000,0,50,75,20,0,0,0,0,0,0,0,0,0,0,0,0,63451401,0,0,16553331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,292911,292911,10000000,0,10000000,0,34139971,75.07177198990004
1,2,8,20,500000,wait_die,false,true,false,false,../cycles2_24.csv,../periodic2_24.csv,ycsb,10000000,0,50,75,20,0,0,0,0,0,0,0,0,0,0,0,0,63448414,0,0,16553827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,291152,291152,10000000,0,10000000,0,34346242,75.11585776879002
1,3,8,20,500000,wait_die,false,true,false,false,../cycles2_24.csv,../periodic2_24.csv,ycsb,10000000,0,50,75,20,0,0,0,0,0,0,0,0,0,0,0,0,63446900,0,0,16548666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,290950,290950,10000000,0,10000000,0,34370108,74.98298567990626
1,4,8,20,500000,wait_die,false,true,false,false,../cycles2_24.csv,../periodic2_24.csv,ycsb,10000000,0,50,75,20,0,0,0,0,0,0,0,0,0,0,0,0,63447766,0,0,16554623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,290657,290657,10000000,0,10000000,0,34404736,75.03488181221273
1,5,8,20,500000,wait_die,false,true,false,false,../cycles2_24.csv,../periodic2_24.csv,ycsb,10000000,0,50,75,20,0,0,0,0,0,0,0,0,0,0,0,0,63451186,0,0,16554734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,286361,286361,10000000,0,10000000,0,34920919,75.1200974623787
1,6,8,20,500000,wait_die,false,true,false,false,../cycles2_24.csv,../periodic2_24.csv,ycsb,10000000,0,50,75,20,0,0,0,0,0,0,0,0,0,0,0,0,63450914,0,0,16553277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,294177,294177,10000000,0,10000000,0,33993138,74.89222465845843
